#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
22,"Ayo Technology","50 Cent,Justin Timberlake,Timbaland",140,1A,78,2025-03-02,04:07,82,"old school hip hop, east coast hip hop, ","Curtis",2007-01-01,63,8,0,42,10,0,-5,G#/A♭ Minor,4,36Hwcla06Q5BCr59CL0sBp,USUM70735445
23,"Dance With Me","112",102,11B,51,2025-03-02,03:51,68,"r&b","Part III",2001-00-00,91,3,0,61,20,0,-6,A Major,4,6uRH1qMz30ZBwwUG0IYE5s,USBB40581356
24,"Good For You","Selena Gomez,A$AP Rocky",89,4A,68,2025-03-02,03:41,56,"rap","Good For You",2015-08-07,61,18,0,21,0,0,-6,F Minor,4,5XfywqPX6XBOdYQNbOaQvy,USUM71508454
25,"Cola","Lana Del Rey",110,12A,67,2025-03-04,04:20,47,"","Paradise",2012-11-09,30,7,0,12,0,50,-6,C♯/D♭ Minor,4,7lw75abPmYJYU6OOVcERmW,GBUM71205883
26,"Blow","Beyoncé",120,8B,43,2025-03-02,05:09,58,"","BEYONCÉ [Platinum Edition]",2014-11-24,88,24,0,78,0,20,-8,C Major,4,6wwrYruEgWlowPDZMq5116,USSM11307801
27,"Side To Side","Ariana Grande,Nicki Minaj",159,11A,74,2025-03-02,03:46,5,"pop, ","Dangerous Woman",2016-05-20,65,5,0,61,20,20,-6,F#/G♭ Minor,4,1pKeFVVUOPjFsOABub0OaV,USUM71602107
28,"Bang Bang","Jessie J,Ariana Grande,Nicki Minaj",150,5A,79,2025-03-02,03:19,82,"pop, ","Sweet Talker (Deluxe Version)",2014-10-10,71,26,0,75,0,30,-3,C Minor,4,0puf9yIluy9W0vpMEUoAnN,USUM71409737
29,"Talking Body","Tove Lo",120,9A,76,2025-03-02,03:58,73,"","Queen Of The Clouds",2014-09-24,74,10,0,11,0,0,-5,E Minor,4,2tpfxAXiI52znho4WE3XFA,SEUM71401533
30,"Breathe on Me","Britney Spears",112,4A,56,2025-03-02,03:43,58,"pop","In The Zone",2003-11-13,71,0,1,57,0,0,-6,F Minor,4,1lK5iIMKifrxERzS3iimJH,USJI10301003
31,"Touch It","Monifah",115,1A,48,2025-03-02,04:45,56,"new jack swing","Mo'Hogany",1998-01-01,86,3,5,78,0,0,-10,G#/A♭ Minor,4,3upCmUgdchN3u0vkedbC5S,USUR19800992
32,"All For You","Janet Jackson",114,10B,93,2025-03-02,05:29,67,"new jack swing","All For You",2001-01-01,75,2,7,73,0,10,-3,D Major,3,5X8kkUaUlAyAUr9TYqDFTH,USVI20100057
33,"Milkshake - Radio Mix","Kelis",113,3B,77,2025-03-02,03:02,65,"","Tasty",2003-12-05,89,1,3,82,0,10,-6,C♯/D♭ Major,4,2s0ouHqJebHfiQ6C1GUFJd,USAR10300782
34,"My Humps","Black Eyed Peas",124,12A,68,2025-03-02,05:26,4,"","Monkey Business",2005-01-01,80,11,0,59,20,10,-6,C♯/D♭ Minor,4,19JdbdEwQI7bCxefMokZO8,USIR10500771
35,"Gimme More","Britney Spears",113,10B,84,2025-03-02,04:11,86,"pop","Blackout",2007-10-25,79,25,0,38,0,0,-3,D Major,4,6ic8OlLUNEATToEFU3xmaH,USJI10700609
36,"Candy Shop","50 Cent,Olivia",125,1B,57,2025-03-02,03:29,83,"old school hip hop, east coast hip hop, ","The Massacre",2005-03-03,61,3,0,76,40,30,-8,B Major,5,5D2mYZuzcgjpchVY1pmTPh,USIR10500072
37,"Cyclone (feat. T-Pain) - Main","Baby Bash,T-Pain",78,1B,73,2025-03-06,03:42,71,"","Cyclone (feat. T-Pain) [Main]",2007-07-31,64,1,0,58,0,10,-5,B Major,4,0x1LCpY9Rgeq97VPajm81B,USAR10700270
38,"Slow Motion","JUVENILE,Soulja Slim",173,5A,73,2025-03-02,04:08,69,"southern hip hop, crunk, new orleans bounce, bounce","Juve The Great",2003-01-01,71,55,0,89,30,0,-5,C Minor,4,6ihObRBTB8xdSH2mlERtOX,USCM50300192
39,"You Make Me Wanna...","USHER",164,4A,64,2025-03-12,03:40,29,"r&b","You Make Me Wanna... (Remix)",1997-08-12,76,4,0,92,0,0,-7,F Minor,4,07K2n5QQpln468bsd6IXGh,USLF29900480
40,"Rude Boy","Rihanna",174,1B,75,2025-03-02,03:42,82,"","Rated R",2009-11-20,56,11,0,81,10,0,-4,B Major,4,60jzFy6Nn4M0iD1d94oteF,USUM70912459
41,"S&M","Rihanna",128,3B,69,2025-03-02,04:03,87,"","Loud",2010-01-01,77,1,0,84,0,0,-5,C♯/D♭ Major,4,7ySUcLPVX7KudhnmNcgY2D,USUM71026591
42,"Promiscuous","Nelly Furtado,Timbaland",114,3A,97,2025-03-02,04:02,89,"","Loose",2006-01-01,81,6,0,87,0,10,-6,A#/B♭ Minor,4,2gam98EZKrF9XuOkU13ApN,USUM70603473
43,"London Bridge","Fergie",91,3B,61,2025-03-02,04:01,69,"","The Dutchess",2006-09-13,77,21,0,63,30,10,-6,C♯/D♭ Major,4,7jRoWfRlLnGYEIEn4t4kbq,USUM70609276
