#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
118,"Eyes on Fire","Blue Foundation",145,2A,38,2022-06-26,05:02,69,"","Life Of A Ghost",2007-09-24,54,67,0,37,0,10,-10,D#/E♭ Minor,4,3XHrTm6WE2BOHafLwTT3GR,DKABA0700900
119,"Islands","The xx",124,12B,47,2022-06-26,02:40,31,"","xx",2009-08-18,87,74,27,71,0,10,-11,E Major,4,6i5tYaGlOFDLILEB6HfJAa,GBBKS0900198
120,"Crystalised","The xx",123,10A,48,2022-06-26,03:21,37,"","xx",2009-08-18,76,81,39,42,0,0,-12,B Minor,4,33R3swWziWYmnDYvZqcZVS,GBBKS0900025
121,"Anthonio - Berlin Breakdown Version Remastered","Annie",125,8A,61,2022-06-26,04:09,44,"","Anthonio",2014-09-15,59,65,4,45,0,10,-8,A Minor,4,1MCpVJ7tFCQR7qPYmxFL2s,GBWUX1400078
122,"Howl","Florence + The Machine",130,8B,85,2022-06-26,03:33,57,"baroque pop","Lungs (Deluxe Edition)",2009-00-00,58,0,0,29,0,30,-4,C Major,4,3GS8qG28p2RF6M7S5rFdx5,GBUM70904473
123,"When I'm Small","Phantogram",92,6B,76,2022-06-26,04:09,0,"","Eyelid Movies",2010-00-00,65,19,10,42,0,10,-4,A#/B♭ Major,4,21nf6u3sQbfViHX7wNZmhK,USBS50931058
124,"Jerome","Lykke Li",125,10B,92,2022-06-26,04:22,31,"","Wounded Rhymes",2011-00-00,49,21,1,7,10,0,-6,D Major,4,3NWx96WfhSdWNjyqcQ4Zqb,SEVUM1000510
125,"Painted By Numbers","The Sounds",145,2A,81,2022-06-26,03:19,47,"swedish pop","Dying to Say This to You (Premium Download Version)",2006-03-15,48,1,0,73,0,10,-4,D#/E♭ Minor,4,0vKt8MR7mVWJ7uWH93HYzl,SEPQA0550267
126,"4 Songs & A Fight","The Sounds",137,10A,79,2022-06-26,03:24,16,"swedish pop","Crossing the Rubicon",2009-06-01,58,0,0,78,0,0,-5,B Minor,4,1QJgjX069ZCmuTBYVsq7cU,US3QP0900002
127,"Something to Die For","The Sounds",137,7A,84,2022-06-26,05:33,36,"swedish pop","Something to Die For",2011-03-10,64,1,0,29,0,10,-4,D Minor,4,4qr93lFVKrhph5sOdkEkA2,US3QP1100106
128,"1940 - AmpLive Remix","The Submarines,Amp Live",87,4A,93,2022-06-26,03:14,46,"","Honeysuckle Remixes",2010-12-14,63,0,10,68,0,10,-3,F Minor,4,51T88D2jWZjltP0BmAS0eq,CAN110900001
129,"Tigers","The Submarines",140,2B,69,2022-06-26,04:59,0,"","Love Notes/Letter Bombs",2011-02-15,61,6,0,16,0,10,-6,F#/G♭ Major,4,1II6kj5EdfLHB33BRQkNqI,CAN111000386
130,"Brightest Hour - Morgan Page Remix","The Submarines,Morgan Page",100,11B,67,2022-06-26,04:40,20,"edm, progressive house","Honeysuckle Remixes",2010-12-14,65,16,67,28,0,10,-6,A Major,4,47s7f7X4xSDxdKgfYIgrow,CAN110900003
131,"Black Balloon","The Kills",119,6A,44,2022-06-26,03:50,0,"garage rock","Midnight Boom",2008-03-18,84,13,1,19,0,0,-7,G Minor,4,1HZhNw2xntRsrTuhxyBIve,GBCEL0700586
132,"In a Dream","Skybox",116,9B,75,2022-06-26,03:18,22,"indie pop","Morning After Cuts",2010-01-19,78,0,0,97,0,0,-5,G Major,4,0MrFdYmGk8IF4BMm1or1Up,usx9p0927604
133,"Help I'm Alive","Metric",118,4A,88,2022-06-26,04:46,70,"","Fantasies",2009-05-02,57,1,0,41,0,30,-5,F Minor,4,0cahtHEywK64NSWqm2SDTi,CARB70901901
134,"Sweetest Kill","Broken Social Scene",88,7B,38,2022-06-26,05:09,50,"baroque pop, indie rock, indie","Forgiveness Rock Record",2010-00-00,71,9,84,69,0,10,-12,F Major,4,488u1IbVEsaC7fxjABWjHx,CAAA11005406
135,"Windsurfing Nation","Broken Social Scene",169,10A,90,2022-06-26,04:35,26,"baroque pop, indie rock, indie","Broken Social Scene",2005-10-11,48,0,0,33,20,10,-8,B Minor,4,39f5NyqGQqmHEdZ30bvnu7,CAAA10501407
136,"This Charming Man - Single Version; 2008 Remaster","The Smiths",104,1A,87,2022-06-26,02:43,49,"new wave, madchester, jangle pop","The Sound of the Smiths (Deluxe; 2008 Remaster)",2008-11-11,59,1,0,70,0,0,-4,G#/A♭ Minor,4,1oDpnYvcjkgxNc9ytYmxQJ,GBCRL0800302
137,"The World At Large","Modest Mouse",77,2B,48,2022-06-26,04:32,59,"indie rock, indie, alternative rock","Good News For People Who Love Bad News",2004-04-05,52,10,0,25,0,10,-9,F#/G♭ Major,4,5op53ANI4exiWqFHKuwWxd,USSM10315493
138,"L.E.S. Artistes","Santigold",118,12B,80,2022-06-26,03:24,64,"","Santigold",2008-04-29,87,3,0,73,0,10,-2,E Major,4,4dmCLAZbWYT0qtcG7GVMdb,USCJ80600133
139,"Mr. Rager","Kid Cudi",102,9B,73,2022-06-26,04:54,75,"","Man On The Moon II: The Legend Of Mr. Rager",2010-11-09,67,39,88,58,0,10,-9,G Major,4,393MDhe62s8hbH8ETrlxe5,USUM71025042
140,"Somebody That I Used To Know","Gotye,Kimbra",129,8B,50,2022-06-26,04:04,79,"","Making Mirrors",2011-01-01,86,59,0,72,0,10,-7,C Major,4,4wCmqSrbyCgxEXROQE6vtV,AUZS21100040
141,"Gold Lion","Yeah Yeah Yeahs",159,11B,85,2022-06-26,03:07,53,"indie rock","Show Your Bones",2006-01-01,52,2,0,30,0,0,-3,A Major,4,6ttg1sxtU12beFZkjoc6j5,USUM70600433
142,"Gold Guns Girls","Metric",180,8A,96,2022-06-26,04:05,64,"","Fantasies",2009-05-02,49,0,5,83,0,0,-5,A Minor,4,6JhUq57XpJeNMxboI4Ne3S,CARB70901905
143,"Everybody Talks","Neon Trees",155,4B,92,2022-06-26,02:57,82,"","Picture Show",2012-01-01,47,0,0,72,0,30,-4,G#/A♭ Major,4,2iUmqdfGZcHIhS3b9E9EWq,USUM71119189
144,"Animal","Neon Trees",148,7B,83,2022-06-26,03:32,76,"","Habits",2010-01-01,48,0,0,74,0,30,-6,F Major,4,1fBl642IhJOE5U319Gy2Go,USUM71001801
145,"Trust","Neon Trees",117,7B,73,2022-06-26,06:05,25,"","Picture Show",2012-01-01,43,0,4,19,0,20,-7,F Major,4,7x2anCGr4Y5jw245JR2xQ5,USUM71202865
146,"Soft Shock","Yeah Yeah Yeahs",125,9B,81,2022-06-26,03:53,52,"indie rock","It's Blitz! (Deluxe Edition)",2009-03-06,60,0,57,74,0,10,-6,G Major,4,3fXx53m03IKoS5bRq3Xfq7,USUM70953073
147,"Warrior","Yeah Yeah Yeahs",129,9B,69,2022-06-26,03:40,28,"indie rock","Show Your Bones",2006-01-01,44,36,0,23,0,20,-7,G Major,4,7sNMrByelw7aVCSyqnJqbc,USUM70601048
148,"Breathe Me","Sia",120,8B,62,2022-06-26,04:32,61,"","Colour The Small One (Deluxe Edition)",2004-01-01,55,4,60,19,0,10,-7,C Major,4,2Bo0hh0yoQReC4reJav5DT,GBAAN0300590
149,"Tape Song","The Kills",116,11B,53,2022-07-20,03:37,0,"garage rock","Midnight Boom",2008-03-18,98,3,0,74,0,0,-4,A Major,4,5lLFVI6A5ut1COrCpsRV1D,GBCEL0700582
150,"All For You","Janet Jackson",114,10B,93,2022-07-30,05:29,67,"new jack swing","All For You",2001-01-01,75,2,7,73,0,10,-3,D Major,3,5X8kkUaUlAyAUr9TYqDFTH,USVI20100057
151,"Confessions Part II","USHER",138,3B,47,2022-08-01,03:31,72,"r&b","Confessions (Expanded Edition)",2004-03-23,85,6,0,70,10,0,-8,C♯/D♭ Major,4,7wBThXx7BGZHJJ3aN3OPvv,USAR10400973
152,"Burn","USHER",120,3B,48,2022-08-01,03:51,77,"r&b","Confessions (Expanded Edition)",2004-03-23,80,31,0,69,10,10,-7,C♯/D♭ Major,4,7z3N2W7Xz1t2G2sAO8wFVH,USAR10400974
153,"What Hurts The Most","Rascal Flatts",136,4A,67,2022-08-01,03:34,72,"country","Me And My Gang",2006-11-13,54,1,0,33,0,20,-5,F Minor,4,4bVuIlGQBMWS7vIhcx8Ae4,USL2S0520197
154,"Fuck It (I Don't Want You Back)","Eamon",68,5A,62,2022-08-01,03:44,54,"","Fuck It (I Don't Want You Back)",2004-04-05,83,10,0,50,0,0,-6,C Minor,4,3K67L83YEiEo6Wyir4pkDU,USJI10300480
155,"West Side Story","LFO",100,11B,79,2022-08-19,03:28,32,"","LFO",1999-08-10,69,10,0,30,0,30,-4,A Major,4,4KJKJUetg7Gs3e0MAoSIzX,DEA819900514
156,"6 Minutes","LFO",145,9B,86,2022-08-19,03:10,19,"","Life Is Good",2001-06-26,63,2,0,72,0,30,-6,G Major,4,7MdEJ3bjnxslNiG8CHvOnq,USJAY0100100
157,"We Fly High - Ballin'","Jim Jones",120,3B,66,2022-08-31,03:54,50,"east coast hip hop","M.O.B. Members of Byrdgang",2006-07-15,69,10,0,51,30,40,-10,C♯/D♭ Major,5,6itF8MROxH2MKs5oBuvUTz,USI4R1225260
158,"Party Like A Rock Star","SHOP BOYZ",145,9B,71,2022-08-31,04:13,68,"","Rockstar Mentality",2007-01-01,62,1,0,68,0,50,-5,G Major,4,1IYaMVfidzSfvCUZYXhsU1,USUM70731798
159,"I Got It (feat. Big Block)","Gorilla Zoe,Big Block",160,6A,88,2022-08-31,04:03,59,"southern hip hop, crunk, ","Don't Feed Da Animals",2009-03-16,65,43,0,57,20,30,-6,G Minor,4,6g7bQ8qabCjVQQj2giiYZZ,USBB40900015
160,"English Town","Matchbox Twenty",115,8A,70,2022-08-31,04:37,31,"post-grunge","North (Deluxe Edition)",2012-08-28,62,14,0,34,0,10,-7,A Minor,4,5kDJvxVwV5JY1DpCrQRhRk,USAT21202745
161,"Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","Chris Brown,Lil Wayne,Busta Rhymes",146,10A,68,2023-03-25,03:42,76,"r&b, rap, hip hop, east coast hip hop","F.A.M.E. (Expanded Edition)",2011-03-22,77,3,0,54,10,10,-6,B Minor,4,3hsmbFKT5Cujb5GQjqEU39,USJI11100017
162,"Snap Backs & Tattoos","Driicky Graham",140,3A,69,2024-03-13,03:29,0,"","Snap Backs & Tattoos",2012-03-20,86,12,0,54,30,10,-4,A#/B♭ Minor,4,4I1tuOmbZUp6imx453rMui,USKO11200828
