#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
12,"Hard to Say I'm Sorry - 2009 Remaster","Chicago",145,12B,42,2025-12-07,03:41,63,"yacht rock, soft rock","Chicago 16 (Expanded Edition)",1982-06-07,54,70,0,26,0,10,-7,E Major,4,5nDSJO4909uNzMcZH3CggS,USWB10905043
13,"I Don't Care Anymore - 2016 Remaster","Phil Collins",140,1B,42,2025-12-07,05:05,62,"soft rock","Hello, I Must Be Going! (Deluxe Edition)",1982-11-05,70,19,0,44,0,0,-8,B Major,4,24IdPCimVnJJDRuB5YSDiS,USRH11509311
14,"In The Air Tonight - 2015 Remastered","Phil Collins",190,8B,24,2025-12-07,05:36,83,"soft rock","Face Value (Deluxe Editon)",1981-01-01,45,55,0,30,0,0,-14,C Major,4,18AXbzPzBS8Y3AkgSxzJPb,USAT21502120
15,"Shivers","Ed Sheeran",141,10B,86,2025-12-07,03:27,85,"soft pop","=",2021-10-25,79,28,0,82,0,0,-3,D Major,4,50nfwKoDiSYg8zOCREWAm5,GBAHS2100671
16,"Perfect Symphony (Ed Sheeran & Andrea Bocelli)","Ed Sheeran,Andrea Bocelli",95,4B,42,2025-12-07,04:25,68,"soft pop, classical crossover, opera","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",2017-12-15,54,59,0,21,0,0,-4,G#/A♭ Major,3,3zl7j5ua8mF4JDYuxrfo01,GBAHS1701221
17,"The Sound of Silence","Simon & Garfunkel",107,2B,23,2025-12-07,03:04,65,"folk rock, folk","The Singer",2012-08-28,54,87,0,34,0,10,-14,F#/G♭ Major,4,3YfS47QufnLDFA71FUsgCM,USSM16401137
18,"You Are The Reason","Calum Scott",171,6B,24,2025-12-07,03:24,79,"soft pop","Only Human (Deluxe)",2018-03-09,33,92,0,22,0,10,-8,A#/B♭ Major,3,69vToJ9BMbbLlFZo7k7A7B,USUM71710315
19,"Where Are You Now","Lost Frequencies,Calum Scott",121,11A,64,2025-12-07,02:28,79,"tropical house, soft pop","Where Are You Now",2021-07-30,67,52,0,26,10,10,-8,F#/G♭ Minor,4,3uUuGVFu1V7jTQL60S1r8z,BEHP42100067
20,"Love Grows (Where My Rosemary Goes)","Edison Lighthouse",109,11B,82,2025-12-07,02:54,75,"","Love Grows (Where My Rosemary Goes) & Other Gems",1970-01-01,57,40,0,75,0,0,-5,A Major,4,5Ts1DYOuouQLgzTaisxWYh,GBBPJ9800675
21,"Please Don't Leave Me","P!nk",138,2B,85,2025-12-07,03:51,66,"","Funhouse (Expanded Edition)",2008-10-24,59,1,0,75,0,30,-4,F#/G♭ Major,4,2gnZad0pb6QtUqMLTj2AjI,USLF20800182
