#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
72,"Lollipop","Lil Wayne,Static Major",148,8B,43,2025-01-16,04:59,72,"rap, hip hop, ","Tha Carter III (MTV Bonus Version)",2008-01-01,83,6,0,46,0,10,-9,C Major,4,1pm7lQGl6mvKWDxesZTVFp,USCM50800556
73,"Ayo Technology","50 Cent,Justin Timberlake,Timbaland",140,1A,78,2025-01-16,04:07,82,"old school hip hop, east coast hip hop, ","Curtis",2007-01-01,63,8,0,42,10,0,-5,G#/A♭ Minor,4,36Hwcla06Q5BCr59CL0sBp,USUM70735445
74,"Baby By Me","50 Cent,Ne-Yo",190,5A,83,2025-01-16,03:33,79,"old school hip hop, east coast hip hop, ","Before I Self-Destruct",2009-01-01,61,0,1,36,0,0,-5,C Minor,4,1x075F39Q0zOhjPzPKgG8E,USUM70986703
75,"Down On Me","Jeremih,50 Cent",160,10B,60,2025-01-17,03:48,7,"old school hip hop, east coast hip hop","All About You",2010-01-01,70,4,0,59,10,10,-8,D Major,4,0x3TibRgnSqzkcwrqBd4iX,USUM71023043
76,"Gimme That","Chris Brown",87,10A,57,2025-01-17,03:06,71,"r&b","Chris Brown (Expanded Edition)",2005-00-00,68,0,0,44,0,10,-7,B Minor,4,53ETzLQQKFCzykRbqWb1ph,USJI10500721
77,"Run It! (feat. Juelz Santana)","Chris Brown,Juelz Santana",101,12A,48,2025-01-17,03:49,79,"r&b, ","Chris Brown (Expanded Edition)",2005-00-00,85,2,0,21,10,30,-7,C♯/D♭ Minor,4,7xYnUQigPoIDAMPVK79NEq,USJI10500482
78,"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","T-Pain,Yung Joc",80,3B,55,2025-01-17,03:47,79,"crunk, southern hip hop","Epiphany (Expanded Edition)",2007-06-05,69,1,0,61,10,0,-8,C♯/D♭ Major,4,1tkMs9wDPknQ3ZHcKDw1ES,USJI10700121
79,"Bartender (feat. Akon)","T-Pain,Akon",105,4B,39,2025-01-16,03:58,79,"","Epiphany (Expanded Edition)",2007-06-05,83,6,0,44,0,20,-9,G#/A♭ Major,4,1RGIjMFMgJxkZHMDXVYzOJ,USJI10700366
80,"What Goes Around.../...Comes Around (Interlude)","Justin Timberlake",76,9B,72,2025-01-17,07:28,81,"","FutureSex/LoveSounds",2006-09-12,69,12,0,43,0,50,-5,G Major,4,3pD0f7hSJg2XdQ6udw5Tey,USJI10600479
81,"LoveStoned / I Think She Knows (Interlude)","Justin Timberlake",121,3B,68,2025-01-17,07:24,60,"","FutureSex/LoveSounds",2006-09-12,86,34,0,85,0,20,-6,C♯/D♭ Major,4,5iyE2d4U3Vc5cqY9mPTlpy,USJI10600495
82,"SexyBack (feat. Timbaland)","Justin Timberlake,Timbaland",117,6A,58,2025-01-17,04:02,87,"","FutureSex/LoveSounds",2006-09-12,97,6,0,96,0,0,-6,G Minor,4,0O45fw2L5vsWpdsOdXwNAR,USJI10600269
83,"Summer Love","Justin Timberlake",96,5A,59,2025-01-17,04:12,80,"","FutureSex/LoveSounds",2006-09-12,61,8,0,48,0,30,-7,C Minor,4,1MBM7CyZbwJpVbbZJnHHRg,USJI10600503
84,"Headlines","Drake",152,11A,57,2025-03-02,03:55,88,"rap","Take Care (Deluxe)",2011-11-15,64,37,0,43,10,0,-7,F#/G♭ Minor,4,6LxSe8YmdPxy095Ux6znaQ,USCM51100290
85,"The Motto","Drake,Lil Wayne",202,3B,44,2025-03-02,03:01,77,"rap, hip hop","Take Care (Deluxe)",2011-11-15,77,0,0,39,30,10,-9,C♯/D♭ Major,4,4Kz4RdRCceaA9VgTqBhBfa,USCM51100731
86,"S&M","Rihanna",128,3B,69,2025-03-02,04:03,87,"","Loud",2010-01-01,77,1,0,84,0,0,-5,C♯/D♭ Major,4,7ySUcLPVX7KudhnmNcgY2D,USUM71026591
87,"What's My Name?","Rihanna,Drake",100,10B,78,2025-03-02,04:23,81,"rap","Loud",2010-01-01,69,18,0,56,0,0,-3,D Major,4,6DkXLzBQT7cwXmTyzAB1DJ,USUM71025031
88,"Only Girl (In The World)","Rihanna",126,10A,71,2025-03-02,03:55,89,"","Loud",2010-01-01,79,11,0,64,0,0,-4,B Minor,4,2ENexcMEMsYk0rVJigVD3i,USUM71023200
89,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner,Seeb",102,6A,71,2025-03-02,03:17,86,"","At Night, Alone.",2016-05-06,66,4,0,71,10,0,-7,G Minor,4,0vbtURX4qv1l7besfwmnD8,USUM71509342
90,"Whistle","Flo Rida",104,8B,94,2025-03-02,03:44,81,"","Wild Ones",2012-06-22,75,2,0,74,0,20,-6,C Major,4,3bC1ahPIYt1btJzSSEyyrF,USAT21201745
91,"Bang Bang","Jessie J,Ariana Grande,Nicki Minaj",150,5A,79,2025-03-02,03:19,82,"pop, ","Sweet Talker (Deluxe Version)",2014-10-10,71,26,0,75,0,30,-3,C Minor,4,0puf9yIluy9W0vpMEUoAnN,USUM71409737
92,"Break Free","Ariana Grande,Zedd",130,6A,70,2025-03-02,03:34,83,"pop, edm","My Everything (Deluxe)",2014-08-22,69,1,0,29,0,20,-5,G Minor,4,12KUFSHFgT0XCoiSlvdQi4,USUM71409719
93,"Elastic Heart","Sia",130,11B,79,2025-03-02,04:17,72,"","1000 Forms Of Fear (Deluxe Version)",2015-05-04,42,1,0,50,0,10,-5,A Major,4,5S9lfZu1YF8xKkgSsqL2Bd,USRC11400976
94,"Royals","Lorde",85,9B,43,2025-03-02,03:10,81,"","Pure Heroine",2013-09-27,67,12,0,34,10,10,-10,G Major,4,2dLLR6qlu5UJ5gk0dKz0h3,NZUM71200031
95,"What Do You Mean?","Justin Bieber",125,4A,57,2025-03-02,03:25,89,"","Purpose (Deluxe)",2015-11-13,85,59,0,79,10,0,-8,F Minor,4,4B0JvthVoAAuygILe3n4Bs,USUM71511919
96,"Black and Yellow","Wiz Khalifa",164,7A,83,2025-03-02,03:37,81,"","Rolling Papers",2011-03-29,68,6,0,54,0,20,-5,D Minor,4,5A6OHHy73AR5tLxgTc98zz,USAT21001800
97,"Roll Up","Wiz Khalifa",125,5B,81,2025-03-02,03:47,68,"","Rolling Papers",2011-03-29,52,5,0,60,10,0,-5,D#/E♭ Major,5,53DB6LJV9B8sz0p1s6tlGS,USAT21100050
98,"Work Hard, Play Hard","Wiz Khalifa",140,1B,67,2025-03-02,03:39,64,"","O.N.I.F.C. (Deluxe)",2012-12-04,79,4,0,49,0,30,-4,B Major,4,1ms5tNNdPouTtcD2oVF9Oz,USAT21201652
99,"Initiation (feat. Lola Monroe)","Wiz Khalifa,Lola Monroe",150,12B,73,2025-03-02,04:29,36,"alternative r&b","O.N.I.F.C. (Deluxe)",2012-12-04,82,10,0,69,30,70,-7,E Major,4,2akHlWnK60UF1L9Til9rzK,USAT21205611
100,"La La La","Naughty Boy,Sam Smith",125,11A,65,2025-03-02,03:42,78,"soft pop","Hotel Cabana (Deluxe Version)",2013-01-01,77,11,0,26,0,0,-5,F#/G♭ Minor,4,3wPPWcVuinAU7dXcJXtCID,GBAAA1300148
101,"Shine","Olly Alexander (Years & Years)",108,12A,72,2025-03-02,04:15,49,"","Communion (Deluxe)",2015-06-22,67,19,0,49,0,10,-5,C♯/D♭ Minor,4,0SjaL4cjD4PXOY4orbZSMZ,GBUM71501271
102,"Real","Olly Alexander (Years & Years)",114,8B,59,2025-03-02,04:10,36,"","Communion (Deluxe)",2015-06-22,74,0,0,57,0,10,-8,C Major,4,0A2d4khGCCkWJS0SAZNxoP,GBUM71501270
