#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
71,"Keep On Lookin'","Ciara",129,10A,45,2026-05-08,03:17,24,"","Ciara",2013-07-08,86,25,0,45,30,10,-6,B Minor,4,21ovuLfg5iT583UEgeEYQb,USSM11301901
72,"Sophomore","Ciara",148,6A,74,2026-05-08,03:44,29,"","Ciara",2013-07-08,64,1,0,38,0,10,-7,G Minor,4,4SdjXwZjsg6HQrXXhdGClj,USSM11301776
73,"Overdose","Ciara",107,4B,70,2026-05-08,03:47,41,"","Ciara",2013-07-08,77,1,1,79,0,0,-6,G#/A♭ Major,4,7jzjN8awsBYLjFqlsSCJ1j,USSM11301271
74,"Leave Me Alone","Chris Brown",92,10A,55,2026-05-08,06:03,44,"r&b","BROWN",2026-05-08,66,4,0,24,0,10,-8,B Minor,4,6XqByEYtFrbH2OPwQuGn8q,USRC12600762
75,"It Depends (feat. Bryson Tiller)","Chris Brown,Bryson Tiller",136,3B,49,2026-05-08,04:31,37,"r&b, trap soul","BROWN",2026-05-08,63,3,0,33,0,0,-8,C♯/D♭ Major,4,1mIYDLcLe8SLW2pCI4BMKh,USRC12501295
76,"Fallin' (feat. Leon Thomas)","Chris Brown,Leon Thomas",156,11A,64,2026-05-08,04:26,37,"r&b, ","BROWN",2026-05-08,49,18,0,50,0,10,-6,F#/G♭ Minor,3,40GjjsfvHz6hdeBbd8jSdG,USRC12600738
77,"Red Rum (feat. YoungBoy Never Broke Again)","Chris Brown,YoungBoy Never Broke Again",94,4A,66,2026-05-08,03:32,39,"r&b, ","BROWN",2026-05-08,63,2,0,15,0,10,-6,F Minor,4,3jpMXlXpPaGJd9IX5kahvQ,USRC12600756
78,"Bombs in the Ville/Hit the Gas","J. Cole",131,3B,38,2026-05-08,04:06,74,"rap","The Fall-Off",2026-02-06,54,22,0,33,0,10,-11,C♯/D♭ Major,4,0Awr3NZMkRHQFabkMxW1VT,USUG12600545
79,"Stem the Flow","Paris Paloma",129,11B,86,2026-05-09,04:03,47,"","Stem the Flow",2026-05-06,57,3,0,23,10,20,-7,A Major,4,2NEJSUekQg1nVvTI0ctJeA,CAN112600495
80,"Miyazaki","Paris Paloma",107,9B,84,2026-05-09,03:24,37,"","Stem the Flow",2026-05-06,58,14,0,47,0,20,-5,G Major,4,2fF9j7eLr6DuZiGtH3n8jY,CAN112600323
81,"Good Girl","Paris Paloma",129,9B,77,2026-05-09,04:23,35,"","Stem the Flow",2026-05-06,62,14,0,27,20,10,-6,G Major,4,65ePCwT7ikG44F4DF4hlgN,CAN112600070
82,"Good Boy","Paris Paloma",124,12B,78,2026-05-09,03:42,34,"","Stem the Flow",2026-05-06,63,20,0,37,10,20,-7,E Major,4,7CjLktPwi64JfCfnZYFtnl,CAN112501780
83,"Outside Today","YoungBoy Never Broke Again",134,10A,67,2026-05-09,02:09,74,"","Until Death Call My Name",2018-04-27,85,14,0,6,0,10,-5,B Minor,4,5PIfH6BzcmH04RDmtzF0BN,USAT21800223
84,"Ric Flair Drip (with Metro Boomin)","Offset,Metro Boomin",100,11B,43,2026-05-09,02:52,83,"","Without Warning",2017-10-30,88,15,0,33,20,10,-8,A Major,4,7sO5G9EABYOXQKNPNiE9NR,QZ45A1700064
