#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
140,"Not Nice","Chris Garneau",53,6B,17,2025-03-04,05:31,9,"","Music for Tourists",2006-00-00,53,84,12,7,0,10,-14,A#/B♭ Major,4,3XjUcHtxljDmCyF3KxmKn0,QZB4J1866786
141,"Siberia","Backstreet Boys",80,7B,48,2025-03-04,04:16,52,"","Never Gone",2005-06-14,58,12,0,47,0,0,-7,F Major,4,4cVgV9EQ8rCVs2BCgtjkwa,USJI10500262
142,"Ungodly Hour","The Fray",82,5B,27,2025-03-04,05:04,46,"","The Fray",2009-02-02,56,48,0,18,0,20,-13,D#/E♭ Major,4,6V2SKZhymLim16ri8A7K6h,USSM10805073
143,"Oceans","Seafret",129,8A,48,2025-03-04,03:36,47,"","Oceans - EP",2015-01-21,40,27,0,20,0,10,-9,A Minor,3,7Cia4WzapwjMr0NUQF8vf3,GBARL1401714
144,"Dusk And Summer","Dashboard Confessional",144,11B,27,2025-03-04,04:35,26,"emo, pop punk","Dusk And Summer",2007-01-01,59,78,0,11,0,10,-9,A Major,4,5XTqhWmQ23g1SsBLxkBh9C,USVR90690323
145,"Jesus Christ","Brand New",88,10A,73,2025-02-22,05:18,57,"emo, pop punk, post-hardcore","The Devil And God Are Raging Inside Me",2006-01-01,66,30,16,26,0,20,-5,B Minor,4,72ccSGl5YcEWm0vhtVpi25,USUM70614449
146,"Light In Your Eyes","Flyleaf",130,9B,59,2025-02-22,03:55,32,"christian rock, christian alternative rock, emo","Remember To Live",2010-01-01,45,4,0,46,0,10,-8,G Major,4,7FCwiuWa5tvFc73c13fBJ2,USUM71025473
147,"Believe In Dreams","Flyleaf",135,10B,30,2025-02-22,04:27,33,"christian rock, christian alternative rock, emo","Remember To Live",2010-01-01,38,3,0,26,0,10,-11,D Major,4,7LHXqGF5LWLHoBCiEOvq6x,USUM71025469
148,"I Felt It Too","Taking Back Sunday",110,11B,26,2025-03-04,05:22,24,"emo, pop punk, screamo, post-hardcore, punk","Tidal Wave",2016-09-16,55,84,4,4,0,10,-12,A Major,4,4gQGrIw38yZITh4JQNEVOO,USHR21681006
149,"Miracle","Vertical Horizon",92,4A,62,2025-03-04,04:22,36,"","Everything You Want",1999-06-14,57,2,0,36,0,0,-6,F Minor,4,1pLDpHEV9ogVf6vlXxzSh0,USRC19900053
150,"Wonderful","Everclear",187,9B,82,2025-03-04,04:40,60,"post-grunge, alternative rock","Songs From An American Movie: Learning How To Smile",2000-01-01,51,1,0,73,0,30,-6,G Major,4,0WHOPmOuQKuu05k4g3UTvk,USCA20000669
151,"Trust Me","The Fray",107,12B,53,2025-03-04,03:22,45,"","How To Save A Life",2005-09-13,54,25,0,22,0,20,-6,E Major,4,66CtVHzbUyFKbaNaPA8KBl,USSM10503848
